Year,Year Label,Economy,Economy Label,Mode,Mode Label,Direction,Direction Label,US dollars at current prices in millions,US dollars at current prices in millions Footnote,US dollars at current prices per capita,US dollars at current prices per capita Footnote,Percentage of total world,Percentage of total world Footnote,Percentage of Gross Domestic Product,Percentage of Gross Domestic Product Footnote,Percentage of Gross Fixed Capital Formation,Percentage of Gross Fixed Capital Formation Footnote
2021,2021,748,Eswatini,9,Stock,1,Inward,4129.785,,3463.797,,0.008772,,87.27336,,593.42917,
2021,2021,748,Eswatini,9,Stock,2,Outward,603.977,,506.577,,0.001416,,12.76364,,86.78844,
2021,2021,752,Sweden,8,Flow,1,Inward,21133.164,,2019.009,,1.429716,,3.32458,,12.96027,
2021,2021,752,Sweden,8,Flow,2,Outward,27033.427,,2582.705,,1.563461,,4.25279,,16.5787,
2021,2021,752,Sweden,9,Stock,1,Inward,387482.878,,37019.135,,0.823043,,60.9572,,237.63038,
2021,2021,752,Sweden,9,Stock,2,Outward,465762.494,,44497.772,,1.091618,,73.27183,,285.63667,
2021,2021,757,"Switzerland, Liechtenstein",8,Flow,1,Inward,-88169.3,,-10099.061,,-5.964893,,-10.75925,,-41.20665,
2021,2021,757,"Switzerland, Liechtenstein",8,Flow,2,Outward,-71480.661,,-8187.516,,-4.134038,,-8.72274,,-33.40707,
2021,2021,757,"Switzerland, Liechtenstein",9,Stock,1,Inward,1038359.238,,118935.431,,2.205553,,126.71035,,485.28571,
2021,2021,757,"Switzerland, Liechtenstein",9,Stock,2,Outward,1423045.73,,162998.075,,3.335224,,173.65341,,665.0721,
2021,2021,760,Syrian Arab Republic,9,Stock,1,Inward,10742.908,,503.786,,0.022819,,54.48028,,284.59535,
2021,2021,760,Syrian Arab Republic,9,Stock,2,Outward,5,,0.234,,1.20E-05,,0.02536,,0.13246,
2021,2021,762,Tajikistan,8,Flow,1,Inward,84.038,Asset/liability basis.,8.619,,0.005685,,0.96084,,3.42518,
2021,2021,762,Tajikistan,8,Flow,2,Outward,47.701,Asset/liability basis.,4.892,,0.002759,,0.54538,,1.94415,
2021,2021,762,Tajikistan,9,Stock,1,Inward,2824.7,,289.711,,0.006,,32.29591,,115.12739,
2021,2021,762,Tajikistan,9,Stock,2,Outward,270.8,,27.774,,0.000635,,3.09616,,11.0371,
2021,2021,764,Thailand,8,Flow,1,Inward,14640.873,,204.478,,0.990495,,2.89356,,12.26993,
2021,2021,764,Thailand,8,Flow,2,Outward,19152.042,,267.483,,1.107646,,3.78513,,16.05056,
2021,2021,764,Thailand,9,Stock,1,Inward,296269.736,,4137.782,,0.629299,,58.55344,,248.29188,
2021,2021,764,Thailand,9,Stock,2,Outward,176371.818,,2463.256,,0.413367,,34.85735,,147.81021,
2021,2021,768,Togo,8,Flow,1,Inward,-136.221,,-15.758,,-0.009216,,-1.66934,,-7.61359,
2021,2021,768,Togo,8,Flow,2,Outward,-70.939,,-8.206,,-0.004103,,-0.86933,,-3.96488,
2021,2021,768,Togo,9,Stock,1,Inward,1657.622,,191.747,,0.003521,,20.31351,,92.64655,
2021,2021,768,Togo,9,Stock,2,Outward,2146.334,,248.28,,0.00503,,26.30249,,119.96125,
2021,2021,776,Tonga,8,Flow,1,Inward,0.258,,2.438,,1.70E-05,,0.05478,,0.23574,
2021,2021,776,Tonga,8,Flow,2,Outward,-0.059,,-0.554,,-3.00E-06,,-0.01246,,-0.05361,
2021,2021,776,Tonga,9,Stock,1,Inward,469.589,,4429.379,,0.000997,,99.52472,,428.25997,
2021,2021,776,Tonga,9,Stock,2,Outward,110.416,,1041.496,,0.000259,,23.4016,,100.69828,
2021,2021,780,Trinidad and Tobago,8,Flow,1,Inward,-1008.382,,-660.947,,-0.06822,,-4.12254,,-37.94173,
2021,2021,780,Trinidad and Tobago,8,Flow,2,Outward,386.976,,253.644,,0.02238,,1.58206,,14.56048,
2021,2021,780,Trinidad and Tobago,9,Stock,1,Inward,8851.094,,5801.474,,0.0188,,36.1857,,333.03439,
2021,2021,780,Trinidad and Tobago,9,Stock,2,Outward,2328.358,,1526.129,,0.005457,,9.51897,,87.60762,
2021,2021,784,United Arab Emirates,8,Flow,1,Inward,20667.12,,2206.813,,1.398187,,5.09711,,24.00332,
2021,2021,784,United Arab Emirates,8,Flow,2,Outward,22545.95,,2407.432,,1.303931,,5.56048,,26.18544,
2021,2021,784,United Arab Emirates,9,Stock,1,Inward,171563.144,,18319.326,,0.364413,,42.31241,,199.25777,
2021,2021,784,United Arab Emirates,9,Stock,2,Outward,215046.793,,22962.463,,0.50401,,53.03673,,249.76078,
2021,2021,788,Tunisia,8,Flow,1,Inward,660.233,,53.84,,0.044667,,1.41416,,8.85368,
2021,2021,788,Tunisia,8,Flow,2,Outward,35.069,,2.86,,0.002028,,0.07512,,0.47028,
2021,2021,788,Tunisia,9,Stock,1,Inward,38932.617,,3174.818,,0.082696,,83.39017,,522.08333,
2021,2021,788,Tunisia,9,Stock,2,Outward,672.787,,54.863,,0.001577,,1.44105,,9.02202,
2021,2021,792,Türkiye,8,Flow,1,Inward,11840,,139.663,,0.801008,,1.4456,,5.13683,
2021,2021,792,Türkiye,8,Flow,2,Outward,4966,,58.578,,0.287205,,0.60632,,2.15452,
2021,2021,792,Türkiye,9,Stock,1,Inward,139970,,1651.069,,0.297307,,17.08963,,60.72649,
2021,2021,792,Türkiye,9,Stock,2,Outward,51752,,610.46,,0.121292,,6.31866,,22.45279,
2021,2021,795,Turkmenistan,8,Flow,1,Inward,1287.335,,202.99,,0.087092,,2.38597,,4.81567,
2021,2021,795,Turkmenistan,9,Stock,1,Inward,40601.131,,6402.091,,0.08624,,75.25083,,151.88096,
2021,2021,796,Turks and Caicos Islands,8,Flow,1,Inward,28.69,,635.951,,0.001941,,3.04158,,18.55516,
2021,2021,798,Tuvalu,8,Flow,1,Inward,0.199,,17.8,,1.30E-05,,0.33144,,1.20597,
2021,2021,798,Tuvalu,9,Stock,1,Inward,8.608,,768.311,,1.80E-05,,14.30635,,52.05405,
2021,2021,800,Uganda,8,Flow,1,Inward,1100.218,,23.994,,0.074433,,2.57897,,11.00795,
2021,2021,800,Uganda,8,Flow,2,Outward,0.345,,0.008,,2.00E-05,,0.00081,,0.00345,
2021,2021,800,Uganda,9,Stock,1,Inward,16562.808,,361.209,,0.035181,,38.82416,,165.71494,
2021,2021,800,Uganda,9,Stock,2,Outward,173.997,,3.795,,0.000408,,0.40786,,1.74089,
2021,2021,804,Ukraine,8,Flow,1,Inward,7320,,168.154,,0.495218,,3.65843,,29.34266,
2021,2021,804,Ukraine,8,Flow,2,Outward,-198,,-4.548,,-0.011451,,-0.09896,,-0.79369,
2021,2021,804,Ukraine,9,Stock,1,Inward,65746,,1510.311,,0.139649,,32.85893,,263.5468,
2021,2021,804,Ukraine,9,Stock,2,Outward,,,,,,,,,-1.18253,
2021,2021,807,North Macedonia,8,Flow,1,Inward,556.495,,264.578,,0.037648,,4.00899,,11.85465,
2021,2021,807,North Macedonia,8,Flow,2,Outward,98.15,,46.664,,0.005676,,0.70707,,2.09083,
2021,2021,807,North Macedonia,9,Stock,1,Inward,7133.235,,3391.401,,0.015152,,51.38782,,151.95459,
2021,2021,807,North Macedonia,9,Stock,2,Outward,140.827,,66.954,,0.00033,,1.01452,,2.99995,
2021,2021,818,Egypt,8,Flow,1,Inward,5122,,46.878,,0.346517,,1.20261,,9.08003,
2021,2021,818,Egypt,8,Flow,2,Outward,367,,3.359,,0.021225,,0.08617,,0.6506,
2021,2021,818,Egypt,9,Stock,1,Inward,137543,,1258.835,,0.292152,,32.29421,,243.82949,
2021,2021,818,Egypt,9,Stock,2,Outward,8848,,80.98,,0.020737,,2.07745,,15.6853,
2021,2021,834,"Tanzania, United Republic of",8,Flow,1,Inward,1032.914,,16.244,,0.069879,,1.42712,,3.24906,
2021,2021,834,"Tanzania, United Republic of",9,Stock,1,Inward,17522.897,,275.568,,0.03722,,24.21049,,55.11875,
2021,2021,842,United States of America,8,Flow,1,Inward,387780,,1139.344,,26.234374,,1.65565,,7.82933,
2021,2021,842,United States of America,8,Flow,2,Outward,349958,,1028.218,,20.239596,,1.49417,,7.0657,
2021,2021,842,United States of America,9,Stock,1,Inward,13056382,,38361.212,,27.732738,,55.74503,,263.61019,
2021,2021,842,United States of America,9,Stock,2,Outward,9765936,,28693.488,,22.888644,,41.69627,,197.17562,
2021,2021,854,Burkina Faso,8,Flow,1,Inward,-79.957,,-3.618,,-0.005409,,-0.4051,,-2.12272,
2021,2021,854,Burkina Faso,8,Flow,2,Outward,-43.119,,-1.951,,-0.002494,,-0.21846,,-1.14474,
2021,2021,854,Burkina Faso,9,Stock,1,Inward,2461.717,,111.386,,0.005229,,12.47221,,65.3541,
2021,2021,854,Burkina Faso,9,Stock,2,Outward,375.502,,16.991,,0.00088,,1.90247,,9.9689,
2021,2021,858,Uruguay,8,Flow,1,Inward,2241.484,,654.207,,0.151643,,3.77878,,20.07608,
2021,2021,858,Uruguay,8,Flow,2,Outward,477.472,,139.357,,0.027614,,0.80494,,4.27652,
2021,2021,858,Uruguay,9,Stock,1,Inward,31084.464,,9072.418,,0.066026,,52.40343,,278.41107,
2021,2021,858,Uruguay,9,Stock,2,Outward,6506.111,,1898.896,,0.015249,,10.96826,,58.27263,
2021,2021,860,Uzbekistan,8,Flow,1,Inward,2275.539,Asset/liability basis.,66.768,,0.153946,,3.2865,,9.34962,
2021,2021,860,Uzbekistan,8,Flow,2,Outward,2.517,Asset/liability basis.,0.074,,0.000146,,0.00364,,0.01034,
2021,2021,860,Uzbekistan,9,Stock,1,Inward,11546.807,Asset/liability basis.,338.8,,0.024526,,16.67676,,47.44295,
2021,2021,860,Uzbekistan,9,Stock,2,Outward,197.691,Asset/liability basis.,5.801,,0.000463,,0.28552,,0.81226,
2021,2021,862,Venezuela (Bolivarian Rep. of),8,Flow,1,Inward,-996,,-35.319,,-0.067382,,-0.89077,,-4.61902,
2021,2021,862,Venezuela (Bolivarian Rep. of),8,Flow,2,Outward,932,,33.05,,0.053902,,0.83353,,4.32221,
2021,2021,862,Venezuela (Bolivarian Rep. of),9,Stock,1,Inward,21008,,744.968,,0.044623,,18.78844,,97.42601,
2021,2021,862,Venezuela (Bolivarian Rep. of),9,Stock,2,Outward,25129,,891.103,,0.058895,,22.47404,,116.53742,
2021,2021,882,Samoa,8,Flow,1,Inward,8.981,,41.054,,0.000608,,1.04766,,3.29624,
2021,2021,882,Samoa,8,Flow,2,Outward,0.721,,3.296,,4.20E-05,,0.08412,,0.26467,
2021,2021,882,Samoa,9,Stock,1,Inward,326.962,,1494.586,,0.000694,,38.14024,,120.00006,
2021,2021,882,Samoa,9,Stock,2,Outward,52.822,,241.456,,0.000124,,6.16171,,19.38651,
2021,2021,887,Yemen,9,Stock,1,Inward,1942.061,,58.883,,0.004125,,19.52445,,120.44835,
2021,2021,887,Yemen,9,Stock,2,Outward,672.274,,20.383,,0.001576,,6.75868,,41.69503,
2021,2021,894,Zambia,8,Flow,1,Inward,-351.647,,-18.058,,-0.02379,,-1.64989,,-6.05334,
2021,2021,894,Zambia,8,Flow,2,Outward,-504.311,,-25.898,,-0.029166,,-2.36617,,-8.68135,
2021,2021,894,Zambia,9,Stock,1,Inward,15120.322,,776.471,,0.032117,,70.94291,,260.28552,
2021,2021,894,Zambia,9,Stock,2,Outward,618.711,,31.773,,0.00145,,2.90292,,10.65066,
2021,2021,926,United Kingdom,8,Flow,1,Inward,-71173.829,,-1053.834,,-4.815103,,-2.27292,,-12.8211,
2021,2021,926,United Kingdom,8,Flow,2,Outward,84918.13,,1257.339,,4.911186,,2.71185,,15.29696,
2021,2021,926,United Kingdom,9,Stock,1,Inward,2689966.146,,39828.937,,5.713691,,85.9036,,484.56456,
2021,2021,926,United Kingdom,9,Stock,2,Outward,2376901.583,,35193.552,,5.570798,,75.90594,,428.1698,
2022,2022,0,World,8,Flow,1,Inward,1294738.228,,164.796,,100,,1.29592,,5.12538,
2022,2022,0,World,8,Flow,2,Outward,1489755.624,,201.53,,100,,1.50071,,5.93417,
2022,2022,0,World,9,Stock,1,Inward,44252759.44,,5598.871,,100,,44.37565,,175.19528,
2022,2022,0,World,9,Stock,2,Outward,39852939.9,,5313.106,,100,,40.12098,,158.67862,
2022,2022,4,Afghanistan,9,Stock,1,Inward,1612.746,,39.212,,0.003644,,9.99774,,83.94765,
2022,2022,4,Afghanistan,9,Stock,2,Outward,164.61,,4.002,,0.000413,,1.02045,,8.56836,
2022,2022,8,Albania,8,Flow,1,Inward,1434.126,,504.561,,0.110766,,7.83404,,32.56761,
2022,2022,8,Albania,8,Flow,2,Outward,163.275,,57.444,,0.01096,,0.8919,,3.70782,
2022,2022,8,Albania,9,Stock,1,Inward,11397.149,,4009.804,,0.025755,,62.25793,,258.81827,
2022,2022,8,Albania,9,Stock,2,Outward,978.36,,344.212,,0.002455,,5.34438,,22.21761,
2022,2022,12,Algeria,8,Flow,1,Inward,88.769,,1.977,,0.006856,,0.04509,,0.15578,
2022,2022,12,Algeria,8,Flow,2,Outward,71.136,,1.584,,0.004775,,0.03613,,0.12484,
2022,2022,12,Algeria,9,Stock,1,Inward,34065.849,,758.65,,0.07698,,17.30232,,59.78135,
2022,2022,12,Algeria,9,Stock,2,Outward,2770.274,,61.694,,0.006951,,1.40704,,4.86149,
2022,2022,24,Angola,8,Flow,1,Inward,-6142.249,,-172.588,,-0.474401,,-8.7083,,-45.27088,
2022,2022,24,Angola,8,Flow,2,Outward,41.066,,1.154,,0.002757,,0.05822,,0.30268,
2022,2022,24,Angola,9,Stock,1,Inward,14718.543,,413.57,,0.03326,,20.86753,,108.48167,
2022,2022,24,Angola,9,Stock,2,Outward,5258.961,,147.769,,0.013196,,7.456,,38.76068,
2022,2022,28,Antigua and Barbuda,8,Flow,1,Inward,195.851,Asset/liability basis.,2088.783,,0.015127,,11.83765,,36.12591,
2022,2022,28,Antigua and Barbuda,8,Flow,2,Outward,-10.698,Asset/liability basis.,-114.091,,-0.000718,,-0.64658,,-1.97323,
2022,2022,28,Antigua and Barbuda,9,Stock,1,Inward,1868.534,Asset/liability basis.,19928.266,,0.004222,,112.93839,,344.66322,
2022,2022,28,Antigua and Barbuda,9,Stock,2,Outward,82.811,Asset/liability basis.,883.199,,0.000208,,5.0053,,15.27509,
2022,2022,31,Azerbaijan,8,Flow,1,Inward,-4474.47,,-431.979,,-0.345589,,-6.40308,,-49.38933,
2022,2022,31,Azerbaijan,8,Flow,2,Outward,172.22,,16.627,,0.01156,,0.24645,,1.90097,
2022,2022,31,Azerbaijan,9,Stock,1,Inward,29436.258,,2841.866,,0.066518,,42.12401,,324.91827,
2022,2022,31,Azerbaijan,9,Stock,2,Outward,26858.457,,2592.997,,0.067394,,38.43511,,296.46443,
2022,2022,32,Argentina,8,Flow,1,Inward,15087.398,,331.516,,1.165286,,2.38085,,18.07563,
2022,2022,32,Argentina,8,Flow,2,Outward,2323.035,,51.044,,0.155934,,0.36658,,2.78314,
2022,2022,32,Argentina,9,Stock,1,Inward,116710.355,,2564.481,,0.263736,,18.41731,,139.8262,
2022,2022,32,Argentina,9,Stock,2,Outward,44832.065,,985.097,,0.112494,,7.07466,,53.71158,
2022,2022,36,Australia,8,Flow,1,Inward,61629.478,,2354.3,,4.759995,,3.43301,,15.49433,
2022,2022,36,Australia,8,Flow,2,Outward,116561.834,,4452.764,,7.824225,,6.49297,,29.30494,
2022,2022,36,Australia,9,Stock,1,Inward,758031.592,,28957.468,,1.712959,,42.22544,,190.57755,
2022,2022,36,Australia,9,Stock,2,Outward,660926.21,,25247.957,,1.658413,,36.81628,,166.16418,
2022,2022,40,Austria,8,Flow,1,Inward,1946.818,,217.774,,0.150364,,0.41426,,1.47831,
2022,2022,40,Austria,8,Flow,2,Outward,-142.591,,-15.95,,-0.009571,,-0.03034,,-0.10828,
2022,2022,40,Austria,9,Stock,1,Inward,203974.05,,22816.867,,0.46093,,43.40332,,154.88727,
2022,2022,40,Austria,9,Stock,2,Outward,254326.225,,28449.342,,0.638162,,54.11769,,193.12209,
2022,2022,44,Bahamas,8,Flow,1,Inward,1254.832,,3060.685,,0.096918,,9.90616,,45.46792,
2022,2022,44,Bahamas,8,Flow,2,Outward,226.227,,551.794,,0.015185,,1.78593,,8.19716,
2022,2022,44,Bahamas,9,Stock,1,Inward,28512.398,,69545.148,,0.064431,,225.0887,,1033.12603,
2022,2022,44,Bahamas,9,Stock,2,Outward,7572.101,,18469.259,,0.019,,59.7773,,274.36957,
2022,2022,48,Bahrain,8,Flow,1,Inward,1951.33,,1325.422,,0.150712,,4.40953,,18.23195,
2022,2022,48,Bahrain,8,Flow,2,Outward,1947.872,,1323.073,,0.130751,,4.40172,,18.19965,
2022,2022,48,Bahrain,9,Stock,1,Inward,35435.638,,24069.314,,0.080076,,80.07596,,331.08748,
2022,2022,48,Bahrain,9,Stock,2,Outward,20954.521,,14233.156,,0.05258,,47.35214,,195.78538,
2022,2022,50,Bangladesh,8,Flow,1,Inward,3479.95,,20.328,,0.268776,,0.80412,,2.70395,
2022,2022,50,Bangladesh,8,Flow,2,Outward,52.56,,0.307,,0.003528,,0.01215,,0.04084,
2022,2022,50,Bangladesh,9,Stock,1,Inward,21158.2,,123.597,,0.047812,,4.88909,,16.44008,
2022,2022,50,Bangladesh,9,Stock,2,Outward,399.94,,2.336,,0.001004,,0.09242,,0.31076,
2022,2022,51,Armenia,8,Flow,1,Inward,998.055,,358.952,,0.077085,,5.11684,,39.42858,
2022,2022,51,Armenia,8,Flow,2,Outward,49.745,,17.891,,0.003339,,0.25503,,1.96519,
2022,2022,51,Armenia,9,Stock,1,Inward,7123.828,,2562.096,,0.016098,,36.5225,,281.42971,
2022,2022,51,Armenia,9,Stock,2,Outward,570.512,,205.185,,0.001432,,2.9249,,22.5383,
2022,2022,52,Barbados,8,Flow,1,Inward,200,,710.139,,0.015447,,3.55437,,22.85453,
2022,2022,52,Barbados,8,Flow,2,Outward,15,,53.26,,0.001007,,0.26658,,1.71409,
2022,2022,52,Barbados,9,Stock,1,Inward,8543.672,,30335.974,,0.019307,,151.83687,,976.3081,
2022,2022,52,Barbados,9,Stock,2,Outward,3858.129,,13699.041,,0.009681,,68.5661,,440.8787,
2022,2022,56,Belgium,8,Flow,1,Inward,-1710.151,,-146.719,,-0.132085,,-0.29524,,-1.18853,
2022,2022,56,Belgium,8,Flow,2,Outward,24202.211,,2076.386,,1.624576,,4.17826,,16.82017,
2022,2022,56,Belgium,9,Stock,1,Inward,523854.712,,44943.193,,1.183779,,90.43816,,364.07104,
2022,2022,56,Belgium,9,Stock,2,Outward,673679.63,,57797.158,,1.690414,,116.3039,,468.19708,
2022,2022,60,Bermuda,8,Flow,1,Inward,-32.893,,-512.485,,-0.002541,,-0.42992,,-3.35885,
2022,2022,60,Bermuda,8,Flow,2,Outward,15.693,,244.505,,0.001053,,0.20512,,1.6025,
2022,2022,60,Bermuda,9,Stock,1,Inward,2641.539,,41155.726,,0.005969,,34.52545,,269.73631,
2022,2022,60,Bermuda,9,Stock,2,Outward,129.215,,2013.196,,0.000324,,1.68887,,13.19457,
2022,2022,64,Bhutan,8,Flow,1,Inward,10.777,,13.774,,0.000832,,0.4358,,1.38138,
2022,2022,64,Bhutan,9,Stock,1,Inward,419.366,,535.962,,0.000948,,16.95763,,53.75118,
2022,2022,68,Bolivia (Plurinational State of),8,Flow,1,Inward,-26.358,,-2.156,,-0.002036,,-0.06129,,-0.39226,
2022,2022,68,Bolivia (Plurinational State of),8,Flow,2,Outward,-336.084,,-27.494,,-0.02256,,-0.78144,,-5.0015,
2022,2022,68,Bolivia (Plurinational State of),9,Stock,1,Inward,10130.986,,828.771,,0.022893,,23.55579,,150.7663,
2022,2022,68,Bolivia (Plurinational State of),9,Stock,2,Outward,585.832,,47.924,,0.00147,,1.36213,,8.71818,
2022,2022,70,Bosnia and Herzegovina,8,Flow,1,Inward,661.366,,204.534,,0.051081,,2.63713,,13.06877,
2022,2022,70,Bosnia and Herzegovina,8,Flow,2,Outward,43.143,,13.342,,0.002896,,0.17203,,0.85252,
2022,2022,70,Bosnia and Herzegovina,9,Stock,1,Inward,9323.296,,2883.322,,0.021068,,37.17566,,184.23073,
2022,2022,70,Bosnia and Herzegovina,9,Stock,2,Outward,705.118,,218.065,,0.001769,,2.81158,,13.93331,
2022,2022,72,Botswana,8,Flow,1,Inward,216.026,,82.13,,0.016685,,1.22165,,4.39333,
2022,2022,72,Botswana,8,Flow,2,Outward,-42.23,,-16.055,,-0.002835,,-0.23881,,-0.85883,
2022,2022,72,Botswana,9,Stock,1,Inward,5211.333,,1981.272,,0.011776,,29.47067,,105.98301,
2022,2022,72,Botswana,9,Stock,2,Outward,1005.573,,382.304,,0.002523,,5.68663,,20.45037,
2022,2022,76,Brazil,8,Flow,1,Inward,86050.359,,399.651,,6.646159,,4.5948,,27.89985,
2022,2022,76,Brazil,8,Flow,2,Outward,25242.328,,117.235,,1.694394,,1.34785,,8.18424,
2022,2022,76,Brazil,9,Stock,1,Inward,815626.963,,3788.09,,1.84311,,43.5517,,264.44826,
2022,2022,76,Brazil,9,Stock,2,Outward,327493.98,,1521.01,,0.821756,,17.48706,,106.18238,
2022,2022,84,Belize,8,Flow,1,Inward,133.556,,329.548,,0.010315,,4.61461,,27.47338,
2022,2022,84,Belize,8,Flow,2,Outward,1.2,,2.962,,8.10E-05,,0.04148,,0.24693,
2022,2022,84,Belize,9,Stock,1,Inward,2671.338,,6591.469,,0.006037,,92.2993,,549.5104,
2022,2022,84,Belize,9,Stock,2,Outward,75.905,,187.295,,0.00019,,2.62267,,15.61422,
2022,2022,90,Solomon Islands,8,Flow,1,Inward,40.804,,56.338,,0.003152,,2.43289,,11.4531,
2022,2022,90,Solomon Islands,8,Flow,2,Outward,2.396,,3.308,,0.000161,,0.14286,,0.67253,
2022,2022,90,Solomon Islands,9,Stock,1,Inward,649.189,,896.332,,0.001467,,38.70712,,182.21787,
2022,2022,90,Solomon Islands,9,Stock,2,Outward,76.754,,105.974,,0.000193,,4.57638,,21.54378,
2022,2022,92,British Virgin Islands,8,Flow,1,Inward,38118.551,,1217650.57,,2.944113,,2176.90636,,10366.65497,
2022,2022,92,British Virgin Islands,8,Flow,2,Outward,42809.38,,1367493.359,,2.873584,,2444.79415,,11642.36455,
2022,2022,92,British Virgin Islands,9,Stock,1,Inward,1028356.196,,32849582.99,,2.323824,,58728.2328,,279669.9655,
2022,2022,92,British Virgin Islands,9,Stock,2,Outward,128306.39,,4098590.952,,0.32195,,7327.4295,,34893.98299,
2022,2022,96,Brunei Darussalam,8,Flow,1,Inward,-292.416,,-651.258,,-0.022585,,-1.76297,,-6.7163,
2022,2022,96,Brunei Darussalam,9,Stock,1,Inward,6797.755,,15139.699,,0.015361,,40.98347,,156.13261,
2022,2022,100,Bulgaria,8,Flow,1,Inward,2504.877,,369.345,,0.193466,,2.80964,,18.22836,
2022,2022,100,Bulgaria,8,Flow,2,Outward,388.725,,57.318,,0.026093,,0.43602,,2.82881,
2022,2022,100,Bulgaria,9,Stock,1,Inward,57377.739,,8460.356,,0.129659,,64.3588,,417.54616,
2022,2022,100,Bulgaria,9,Stock,2,Outward,3459.97,,510.173,,0.008682,,3.88094,,25.17871,
2022,2022,104,Myanmar,8,Flow,1,Inward,1238.5,,22.859,,0.095656,,2.19537,,7.94785,
2022,2022,104,Myanmar,9,Stock,1,Inward,38427.489,,709.265,,0.086836,,68.11684,,246.60138,
2022,2022,108,Burundi,8,Flow,1,Inward,12.884,,1,,0.000995,,0.28001,,2.72315,
2022,2022,108,Burundi,8,Flow,2,Outward,1.959,,0.152,,0.000131,,0.04258,,0.41406,
2022,2022,108,Burundi,9,Stock,1,Inward,254.565,,19.75,,0.000575,,5.53265,,53.80578,
2022,2022,108,Burundi,9,Stock,2,Outward,7.977,,0.619,,2.00E-05,,0.17337,,1.68601,
2022,2022,112,Belarus,8,Flow,1,Inward,1603.425,,168.163,,0.123842,,2.1753,,10.39979,
2022,2022,112,Belarus,8,Flow,2,Outward,173.044,,18.148,,0.011616,,0.23476,,1.12236,
2022,2022,112,Belarus,9,Stock,1,Inward,16055.497,,1683.857,,0.036281,,21.78181,,104.13576,
2022,2022,112,Belarus,9,Stock,2,Outward,1317.03,,138.127,,0.003305,,1.78676,,8.54224,
2022,2022,116,Cambodia,8,Flow,1,Inward,3578.831,,213.434,,0.276414,,12.37989,,54.77223,
2022,2022,116,Cambodia,8,Flow,2,Outward,150.486,,8.975,,0.010101,,0.52056,,2.30312,
2022,2022,116,Cambodia,9,Stock,1,Inward,44537.1,,2656.102,,0.100643,,154.06265,,681.61812,
2022,2022,116,Cambodia,9,Stock,2,Outward,1418.419,,84.592,,0.003559,,4.90659,,21.70819,
2022,2022,120,Cameroon,8,Flow,1,Inward,888.545,,31.831,,0.068627,,2.03195,,10.79467,
2022,2022,120,Cameroon,8,Flow,2,Outward,94.223,,3.375,,0.006325,,0.21547,,1.14469,
2022,2022,120,Cameroon,9,Stock,1,Inward,6446.445,,230.935,,0.014567,,14.74193,,78.31601,
2022,2022,120,Cameroon,9,Stock,2,Outward,800.623,,28.681,,0.002009,,1.83089,,9.72654,
2022,2022,124,Canada,8,Flow,1,Inward,52633.196,,1368.72,,4.065161,,2.47593,,11.09275,
2022,2022,124,Canada,8,Flow,2,Outward,79276.711,,2061.581,,5.321457,,3.72928,,16.70803,
2022,2022,124,Canada,9,Stock,1,Inward,1439847.828,,37443.064,,3.25369,,67.73228,,303.45629,
2022,2022,124,Canada,9,Stock,2,Outward,2033032.419,,52868.756,,5.101336,,95.63644,,428.47338,
2022,2022,132,Cabo Verde,8,Flow,1,Inward,136.057,,229.38,,0.010508,,7.16741,,15.41177,
2022,2022,132,Cabo Verde,8,Flow,2,Outward,-9.562,,-16.121,,-0.000642,,-0.50374,,-1.08318,
2022,2022,132,Cabo Verde,9,Stock,1,Inward,2290.912,,3862.288,,0.005177,,120.68447,,259.50248,
2022,2022,132,Cabo Verde,9,Stock,2,Outward,91.296,,153.918,,0.000229,,4.80945,,10.34154,
2022,2022,136,Cayman Islands,8,Flow,1,Inward,24590.02,,357902.073,,1.899227,,370.33266,,2495.74907,
2022,2022,136,Cayman Islands,8,Flow,2,Outward,17989.553,,261833.799,,1.207551,,270.92776,,1825.83871,
2022,2022,136,Cayman Islands,9,Stock,1,Inward,572926.88,,8338818.739,,1.294669,,8628.44097,,58148.86438,
2022,2022,136,Cayman Islands,9,Stock,2,Outward,362434.941,,5275157.065,,0.909431,,5458.3728,,36785.11338,
2022,2022,140,Central African Republic,8,Flow,1,Inward,24.048,,4.31,,0.001857,,0.99119,,6.07444,
2022,2022,140,Central African Republic,9,Stock,1,Inward,714.914,,128.14,,0.001616,,29.46717,,180.5869,
2022,2022,1400,Developing economies,8,Flow,1,Inward,916417.941,,140.692,,70.780172,,2.27846,,7.43277,
2022,2022,1400,Developing economies,8,Flow,2,Outward,458890.311,,75.859,,30.803059,,1.15935,,3.76977,
